SOURCE_ID,ra,dec,parallax,bp_rp,phot_g_mean_mag,teff_gspphot,radius_gspphot,dist_pc,abs_g_mag
3950049261416557056,182.05495700534922,18.377191804020057,2.301122394864964,2.1243248,17.54844,3486.6682,0.4114,434.57053924273447,9.358139528528156
3950051494799588864,182.16893154523407,18.462309884130082,2.022761297293763,2.7660027,18.425518,3365.8433,1.0199,494.3737065455486,9.95524121300346
3950052976563630592,182.25814494985934,18.40156509174216,1.5887024321481873,1.0835791,14.82371,4978.232,0.7485,629.4444949315243,5.828923243617378
3950053251441765632,182.32315841921476,18.417252091147322,1.4721783430456445,2.5366135,18.938028,3373.4055,0.3026,679.265528340268,9.777830458639079
3950053418944934528,182.36450053729047,18.44902713255354,1.0228706378617614,1.8739357,18.637026,3644.7075,0.4112,977.6407328403025,8.68612939360042
3950053972996044032,182.27209849660656,18.441177953494964,1.0313110391913574,1.5436583,16.36409,4127.4214,0.7917,969.6395771968968,6.43103829821381
3950054007355782272,182.25083461772877,18.446667449172622,2.483558048598837,1.9070454,15.582547,4146.4165,0.7835,402.64812838346006,7.557918764225899
3950054037420226944,182.254640700739,18.456534426121863,1.70178945947214,2.042797,17.416058,3590.8203,0.5255,587.6167550774344,8.57058673366961
3950055244306364800,182.33889396933,18.48720215352168,1.0789680463924205,1.7288551,17.432606,3875.2864,0.4365,926.8115059973705,7.597648659682191
3950056653055639168,182.37173763430135,18.55435321811054,3.316272180413602,1.6590185,14.862457,4400.077,0.6582,301.5434034353842,7.4657081139746975
3950057095436938368,182.19847092849642,18.44839023828741,1.3154212272531431,2.1652794,18.642124,3440.8816,0.3467,760.21275868278,9.237448405471143
3950057267235588608,182.22880808490177,18.484510702102384,1.0930160638637687,0.96278,14.916829,5230.234,0.9602,914.8996369413268,5.10996183292086
3950058950862848256,182.2036266903108,18.564099443215955,2.4976515423085326,2.522974,18.99523,3219.2612,0.2669,400.3761065387523,10.982888961298643
3950061016742412544,182.27548541498737,18.6168850554702,3.73517210739858,2.258627,16.44299,3614.7104,0.4884,267.7252804547381,9.30454243845088
3950061325980058368,182.26092841316887,18.657268083689235,1.175804471061556,0.9144592,13.095556,5724.284,2.2903,850.4815423070863,3.447231795580267
